cusip_9,isin,issue_cusip,complete_cusip,issue_id,maturity,offering_date,issue_name,coupon_type,coupon_type_label,offering_yield,security_level,seniority,bond_type,offering_amt,principal_amt,issuer_id,cusip_name,industry_group,industry_code,naics_code,naics_2digit,sector,rating,rating_type,rating_date,convertible,redeemable,putable,rule_144a,amount_outstanding,amount_outstanding_date,rating_broad
73941X635,US73941X6351,635,73941X635,285937,2034-02-15,2004-11-17,TR PFD SECS SER GSC-3 CL B,F,Fixed,0.345,NON,Not Specified,TPCS,100000.0,25.0,35396.0,PREFERREDPLUS TR CTF,2.0,22,523991.0,52,Finance & Insurance,BB,SPR,2014-10-23,N,Y,N,N,0.0,2014-06-12,BB
048396AD7,US048396AD71,AD7,048396AD7,182316,2034-02-15,2004-02-20,SR NT CONV RULE 144A,F,Fixed,6.0,SEN,Senior Unsecured,CCOV,125000.0,1000.0,16355.0,ATLANTIC COAST AIRLINES INC,1.0,16,481111.0,48,Transportation,CCC,SPR,2004-02-20,Y,Y,Y,Y,0.0,2004-07-23,CCC
89465GAA3,US89465GAA31,AA3,89465GAA3,326186,2034-02-15,2006-01-12,TILES TR UNIT,V,Variable,,NON,Not Specified,TPCS,20000.0,1000.0,38975.0,TREAS INDX LKD SECS TILES SER 2006-1,2.0,21,523991.0,52,Finance & Insurance,BB+,SPR,2011-12-28,N,N,N,N,20000.0,2006-01-12,BB
048396AE5,US048396AE54,AE5,048396AE5,192581,2034-02-15,2004-07-02,NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,125000.0,1000.0,16355.0,ATLANTIC COAST AIRLINES INC,1.0,16,481111.0,48,Transportation,D,SPR,2005-11-07,N,Y,Y,N,0.0,2012-11-02,D
834182AS6,US834182AS67,AS6,834182AS6,193924,2034-02-15,2004-07-21,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,450000.0,1000.0,3824.0,SOLECTRON CORP,1.0,10,334412.0,33,Manufacturing,Ba2,MR,2007-10-02,N,Y,Y,N,0.0,2007-12-14,BB
73941X577,US73941X5775,577,73941X577,329151,2034-02-15,2006-03-10,TR PFD SECS SER GSC-4 CL A,F,Fixed,6.0,NON,Not Specified,TPCS,27000.0,25.0,35396.0,PREFERREDPLUS TR CTF,2.0,22,523991.0,52,Finance & Insurance,BB,SPR,2014-10-23,N,Y,N,N,0.0,2014-05-16,BB
80412A200,US80412A2006,200,80412A200,325740,2034-02-15,2004-12-13,TR PFD SECS CL A (SATURNS),F,Fixed,6.125,NON,Not Specified,TPCS,60000.0,25.0,38963.0,SATURNS TR SER 2005-1,2.0,21,523991.0,52,Finance & Insurance,BB,SPR,2014-10-23,N,Y,N,N,0.0,2014-06-02,BB
80411Y209,US80411Y2090,209,80411Y209,326046,2034-02-15,2004-03-03,TR PFD SECS CL A (SATURNS),F,Fixed,6.0,NON,Not Specified,TPCS,81000.0,25.0,38970.0,SATURNS TR SER 2004-4,2.0,21,523991.0,52,Finance & Insurance,BB,SPR,2014-10-23,N,Y,N,N,0.0,2014-06-05,BB
06652BAD5,US06652BAD55,AD5,06652BAD5,182021,2034-03-01,2004-02-24,SR BD CONV RULE 144A,F,Fixed,3.125,SEN,Senior Unsecured,CCOV,100000.0,1000.0,37662.0,BANKUNITED FINL CORP,2.0,25,551111.0,55,Management/Holdings,BB,FR,2008-01-25,Y,Y,Y,Y,0.0,2004-06-09,BB
846048205,US8460482057,205,846048205,183020,2034-03-01,2004-02-19,TR PFD SECS CONV (PIERS),F,Fixed,4.375,NON,Not Specified,TPCS,700000.0,50.0,37687.0,SOVEREIGN CAP TR IV,2.0,20,551111.0,55,Management/Holdings,BB+,SPR,2014-06-04,N,Y,N,N,0.0,2014-02-28,BB
694308GE1,US694308GE15,GE1,694308GE1,183988,2034-03-01,2004-03-18,1ST MTG BD,F,Fixed,6.0853,SS,Senior Subordinated,CDEB,3000000.0,1000.0,3185.0,PACIFIC GAS & ELEC CO,3.0,30,221121.0,22,Utilities,CCC-,FR,2019-01-30,N,Y,N,N,0.0,2020-07-01,CCC
694308GH4,US694308GH46,GH4,694308GH4,494366,2034-03-01,2004-03-18,1ST MTG BD AMBAC INS,F,Fixed,6.08526,SS,Senior Subordinated,UCID,5000.0,1000.0,3185.0,PACIFIC GAS & ELEC CO,3.0,30,221121.0,22,Utilities,Caa3,MR,2019-01-29,N,N,N,N,0.0,2020-07-01,CCC
06652BAE3,US06652BAE39,AE3,06652BAE3,190014,2034-03-01,2004-06-09,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,120000.0,1000.0,37662.0,BANKUNITED FINL CORP,2.0,25,551111.0,55,Management/Holdings,BB,FR,2008-01-25,Y,Y,Y,N,0.0,2012-03-09,BB
14055XAF9,US14055XAF96,AF9,14055XAF9,391955,2034-03-15,2007-02-28,SR SUB DEB CONV,V,Variable,,SENS,Senior Secured,CCOV,177380.0,1000.0,37746.0,CAPITALSOURCE INC,2.0,25,52231.0,52,Finance & Insurance,B,FR,2009-10-22,Y,Y,Y,N,0.0,2009-12-31,B
471109AM0,US471109AM07,AM0,471109AM0,627637,2034-03-15,2015-03-17,GTD SR SUB NT CONV,F,Fixed,,SENS,Senior Secured,CCOV,690000.0,1000.0,36819.0,JARDEN CORP,1.0,10,327213.0,32,Manufacturing,B+,SPR,2015-07-28,N,Y,N,N,263.0,2016-06-03,B
471109AK4,US471109AK41,AK4,471109AK4,608301,2034-03-15,2014-03-12,GTD SR SUB NT CONV RULE 144A,F,Fixed,1.125,SENS,Senior Secured,CCOV,600000.0,1000.0,36819.0,JARDEN CORP,1.0,10,327213.0,32,Manufacturing,B+,SPR,2015-07-28,Y,Y,Y,Y,1.0,2015-03-17,B
925650AF0,US925650AF04,AF0,925650AF0,1127951,2034-04-01,2024-03-07,GLOBAL SR NT,F,Fixed,5.85885,SEN,Senior Unsecured,CDEB,550000.0,1000.0,51608.0,VICI PPTYS LP,1.0,60,,na,Other,Ba1,MR,2024-03-07,N,Y,N,N,550000.0,2024-03-18,BB
002270AA4,US002270AA49,AA4,002270AA4,185704,2034-04-01,2004-03-29,FLEXIBLE RESET TR PFD SECS (T-FLEX),V,Variable,,NON,Not Specified,TPCS,60000.0,1000.0,37784.0,AVA CAP TR III,3.0,30,22111.0,22,Utilities,BB,SPR,2008-02-07,N,Y,N,N,0.0,2009-04-01,BB
25433CAC1,US25433CAC10,AC1,25433CAC1,356832,2034-04-14,2004-09-07,CAP SECS SER B,F,Fixed,,NON,Not Specified,TPCS,70000.0,1000.0,39267.0,DIME CMNTY CAP TR I,2.0,20,522180.0,52,Finance & Insurance,BB+,FR,2011-08-23,N,Y,N,N,0.0,2017-07-15,BB
019589AD2,US019589AD20,AD2,019589AD2,186030,2034-04-15,2004-04-07,SR SUB DEB CONV,F,Fixed,4.25,SENS,Senior Secured,CCOV,200000.0,1000.0,118.0,ALLIED WASTE INDS INC,1.0,15,562219.0,56,Administrative Services,BB+,FR,2008-12-05,N,Y,Y,N,0.0,2009-12-02,BB
33716PAA8,US33716PAA84,AA8,33716PAA8,184925,2034-04-15,2004-03-24,TR PFD SECS SER B,F,Fixed,6.3,NON,Not Specified,TPCS,200000.0,1000.0,37760.0,FIRST TENN CAP II,2.0,20,551111.0,55,Management/Holdings,Ba1,MR,2015-05-14,N,Y,N,N,0.0,2015-08-21,BB
52519FCR0,US52519FCR01,CR0,52519FCR0,186249,2034-04-30,2004-04-13,LEHMAN NT SER A,F,Fixed,6.0,SEN,Senior Unsecured,RNT,100000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
12612WAB0,US12612WAB00,AB0,12612WAB0,192707,2034-05-01,2004-06-04,SR DEB SER B,F,Fixed,,SEN,Senior Unsecured,CDEB,299250.0,1000.0,34342.0,CNF INC,1.0,16,484121.0,48,Transportation,BB-,SPR,2023-01-27,N,Y,N,N,299250.0,2004-07-27,BB
59833BAB0,US59833BAB09,AB0,59833BAB0,193566,2034-05-01,2004-07-27,2ND PRIORITY SR SECD NT,F,Fixed,,SS,Senior Subordinated,CDEB,1000000.0,1000.0,37797.0,MIDWEST GENERATION LLC / MIDWEST FIN CORP,3.0,30,221122.0,22,Utilities,B+,SPR,2006-09-29,N,Y,Y,N,0.0,2010-09-01,B
59833BAA2,US59833BAA26,AA2,59833BAA2,186260,2034-05-01,2004-04-15,2ND PRIORITY SR SECD NT RULE 144A,F,Fixed,8.75,SS,Senior Subordinated,CDEB,1000000.0,1000.0,37797.0,MIDWEST GENERATION LLC / MIDWEST FIN CORP,3.0,30,221122.0,22,Utilities,B-,SPR,2004-04-15,N,Y,Y,Y,0.0,2004-08-27,B
36262GAG6,US36262GAG64,AG6,36262GAG6,1136500,2034-05-06,2024-04-25,GLOBAL NT,F,Fixed,6.65795,SEN,Senior Unsecured,CDEB,500000.0,1000.0,51136.0,GXO LOGISTICS INC,5.0,16,336999.0,33,Manufacturing,Ba1,MR,2024-04-26,N,Y,N,N,500000.0,2024-05-06,BB
431318BE3,US431318BE31,BE3,431318BE3,1139474,2034-05-15,2024-05-06,SR NT RULE 144A,F,Fixed,6.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,37333.0,HILCORP ENERGY I L P / HILCORP FINANCE COMPANY,2.0,24,213112.0,21,Energy (Oil & Gas),Ba2,MR,2024-05-06,N,Y,N,Y,500000.0,2024-05-10,BB
514936AC7,US514936AC70,AC7,514936AC7,187885,2034-05-15,2004-05-06,SR BD CONV RULE 144A,F,Fixed,3.25,SEN,Senior Unsecured,CCOV,125000.0,1000.0,37496.0,LANDAMERICA FINL GROUP INC,2.0,23,524127.0,52,Finance & Insurance,D,SPR,2008-11-26,Y,Y,Y,Y,0.0,2004-11-01,D
72147KAL2,US72147KAL26,AL2,72147KAL2,1102649,2034-05-15,2023-09-27,GLOBAL SR NT,F,Fixed,7.14357,SEN,Senior Unsecured,CDEB,500000.0,1000.0,3316.0,PILGRIMS PRIDE CORP,1.0,10,311615.0,31,Manufacturing,Ba2,MR,2023-09-28,N,Y,N,N,500000.0,2023-10-12,BB
96808BAB3,US96808BAB36,AB3,96808BAB3,304331,2034-05-15,2005-08-30,SR DEB CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,115000.0,1000.0,37877.0,WILD OATS MARKETS INC,1.0,15,44511.0,44,Retail Trade,CCC+,SPR,2005-09-07,N,Y,Y,N,0.0,2007-08-30,CCC
68622FAB7,US68622FAB76,AB7,68622FAB7,1140576,2034-05-15,2024-05-07,GTD SR NT RULE 144A,F,Fixed,7.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,52247.0,ORGANON & CO,1.0,15,325412.0,32,Manufacturing,B1,MR,2024-05-07,N,Y,N,Y,500000.0,2024-05-17,B
514936AD5,US514936AD53,AD5,514936AD5,279266,2034-05-15,2004-11-01,SR DEB CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,125000.0,1000.0,37496.0,LANDAMERICA FINL GROUP INC,2.0,23,524127.0,52,Finance & Insurance,D,SPR,2008-11-26,Y,Y,Y,N,0.0,2009-12-07,D
68622FAA9,US68622FAA93,AA9,68622FAA9,1140575,2034-05-15,2024-05-07,GTD  SR SECD NT RULE 144A,F,Fixed,6.75,SS,Senior Subordinated,CDEB,500000.0,1000.0,52247.0,ORGANON & CO,1.0,15,325412.0,32,Manufacturing,Ba1,MR,2024-05-07,N,Y,N,Y,500000.0,2024-05-17,BB
116663AC9,US116663AC99,AC9,116663AC9,426072,2034-06-01,2007-08-22,GTD PASS-THRU CTFS,F,Fixed,,NON,Not Specified,CPAS,1135300.0,1000.0,39947.0,BRUCE MANSFIELD UNIT 1,3.0,30,221122.0,22,Utilities,D,SPR,2018-04-02,N,Y,N,N,417800.0,2025-06-01,D
116663AA3,US116663AA34,AA3,116663AA3,404438,2034-06-01,2007-07-10,CTF RULE 144A,F,Fixed,6.85,NON,Not Specified,CPAS,1135300.0,1000.0,39947.0,BRUCE MANSFIELD UNIT 1,3.0,30,221122.0,22,Utilities,D,SPR,2018-04-02,N,Y,N,Y,0.0,2007-09-25,D
161175CR3,US161175CR30,CR3,161175CR3,1139867,2034-06-01,2024-05-09,GTD SR SECD NT,F,Fixed,6.58447,SS,Senior Subordinated,CDEB,1500000.0,1000.0,37808.0,CHARTER COMM OPER LLC/CHARTER COMM OPER CAP CORP,1.0,11,517111.0,51,Information/Media,Ba1,MR,2024-05-09,N,Y,N,N,1500000.0,2024-05-14,BB
37247DAB2,US37247DAB29,AB2,37247DAB2,189692,2034-06-15,2004-06-09,NT,F,Fixed,6.597,SEN,Senior Unsecured,CDEB,300000.0,1000.0,37898.0,GENWORTH FINL INC,2.0,23,524113.0,52,Finance & Insurance,Ba1,MR,2023-03-01,N,Y,N,N,300000.0,2011-12-31,BB
382550AQ4,US382550AQ48,AQ4,382550AQ4,190879,2034-06-15,2004-06-28,SR NT CONV RULE 144A,F,Fixed,4.0,SEN,Senior Unsecured,CCOV,300000.0,1000.0,1852.0,GOODYEAR TIRE & RUBR CO,1.0,10,326211.0,32,Manufacturing,B-,FR,2007-05-29,Y,Y,Y,Y,0.0,2005-12-09,B
488044AF5,US488044AF57,AF5,488044AF5,200884,2034-06-15,2005-01-14,SR DEB CONV (CATZ),V,Variable,,SEN,Senior Unsecured,CCOV,187660.0,1000.0,2343.0,KELLWOOD CO LLC,1.0,10,315250.0,31,Manufacturing,BB,SPR,2005-07-29,N,Y,Y,N,0.0,2014-06-15,BB
382550AR2,US382550AR21,AR2,382550AR2,316897,2034-06-15,2005-12-09,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,350000.0,1000.0,1852.0,GOODYEAR TIRE & RUBR CO,1.0,10,326211.0,32,Manufacturing,B-,FR,2007-05-29,Y,Y,Y,N,0.0,2008-06-20,B
41068XAF7,US41068XAF78,AF7,41068XAF7,1212438,2034-07-01,2025-04-24,GREEN GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,997294.0,1000.0,47715.0,HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAP INC,2.0,21,525990.0,52,Finance & Insurance,BB+,SPR,2024-06-24,N,Y,N,N,997294.0,2025-05-29,BB
14055XAE2,US14055XAE22,AE2,14055XAE2,391951,2034-07-15,2007-02-28,SR SUB DEB CONV,F,Fixed,,SENS,Senior Secured,CCOV,321554.0,1000.0,37746.0,CAPITALSOURCE INC,2.0,25,52231.0,52,Finance & Insurance,B+,FR,2011-04-14,Y,Y,Y,N,0.0,2011-07-15,B
577778CC5,US577778CC50,CC5,577778CC5,191274,2034-07-15,2004-07-14,SR NT RULE 144A,F,Fixed,6.71,SEN,Senior Unsecured,CDEB,400000.0,1000.0,2632.0,MACYS RETAIL HLDGS LLC,1.0,14,455110.0,45,Retail Trade,BB,SPR,2022-02-28,N,Y,N,Y,0.0,2004-12-18,BB
52519FCX7,US52519FCX78,CX7,52519FCX7,191074,2034-07-30,2004-07-06,LEHMAN NT SER A,F,Fixed,6.0,SEN,Senior Unsecured,RNT,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
075896AB6,US075896AB63,AB6,075896AB6,614515,2034-08-01,2014-07-14,GLOBAL SR NT,F,Fixed,4.91536,SEN,Senior Unsecured,CDEB,300000.0,1000.0,45261.0,BED BATH BEYOND INC,1.0,14,449129.0,44,Retail Trade,C,MR,2023-04-25,N,Y,N,N,225000.0,2020-09-04,C
747262AW3,US747262AW35,AW3,747262AW3,620937,2034-08-15,2014-10-30,SR SECD NT,F,Fixed,,SS,Senior Subordinated,CDEB,399763.0,1000.0,40820.0,QVC INC,5.0,14,459999.0,45,Retail Trade,Caa2,MR,2025-05-21,N,Y,N,N,399763.0,2014-12-05,CCC
747262AV5,US747262AV51,AV5,747262AV5,615963,2034-08-15,2014-08-07,SR SECD NT RULE 144A,F,Fixed,5.4678,SS,Senior Subordinated,CDEB,400000.0,1000.0,40820.0,QVC INC,5.0,14,459999.0,45,Retail Trade,B+,FR,2023-03-27,N,Y,N,Y,237.0,2014-12-05,B
733186AA8,US733186AA83,AA8,733186AA8,194316,2034-09-15,2004-09-09,CAP SEC,F,Fixed,6.654,NON,Not Specified,TPCS,250000.0,1000.0,38041.0,POPULAR NORTH AMER CAP TR 1,2.0,20,52211.0,52,Finance & Insurance,B1,MR,2021-04-22,N,Y,N,N,91651.0,2009-08-20,B
361841AT6,US361841AT63,AT6,361841AT6,1153909,2034-09-15,2024-07-30,GTD SR NT,F,Fixed,5.74578,SEN,Senior Unsecured,CDEB,800000.0,1000.0,44817.0,GLP CAP LP / GLP FING II INC,2.0,24,713290.0,71,Arts & Entertainment,Ba1,MR,2024-07-30,N,Y,N,N,800000.0,2024-08-06,BB
17307Q205,US17307Q2057,205,17307Q205,195028,2034-09-27,2004-09-14,TR PFD SECS (TRUPS),F,Fixed,6.0,NON,Not Specified,TPCS,600000.0,25.0,38080.0,CITIGROUP CAP XI,2.0,22,52311.0,52,Finance & Insurance,BB+,SPR,2013-12-04,N,Y,N,N,0.0,2014-04-28,BB
177342AK8,US177342AK82,AK8,177342AK8,4463,2034-10-01,1994-09-29,DEB,F,Fixed,7.68,SEN,Senior Unsecured,CDEB,100000.0,1000.0,920.0,CITIZENS UTILS CO DEL,3.0,30,221122.0,22,Utilities,C,FR,2020-04-16,N,N,Y,N,0.0,2021-04-30,C
629377CX8,US629377CX83,CX8,629377CX8,1170588,2034-11-01,2024-10-16,GTD SR NT RULE 144A,F,Fixed,6.25,SEN,Senior Unsecured,CDEB,950000.0,1000.0,35258.0,NRG ENERGY INC,3.0,30,221122.0,22,Utilities,BB+,FR,2024-10-17,N,Y,N,Y,950000.0,2024-10-30,BB
055184204,US0551842042,204,055184204,196278,2034-11-03,2004-10-21,CAP SECS,F,Fixed,6.0,NON,Not Specified,TPCS,20000.0,25.0,38145.0,BAC CAP TR V,2.0,21,52211.0,52,Finance & Insurance,Ba2,MR,2012-06-21,N,Y,N,N,0.0,2012-11-05,BB
480081AJ7,US480081AJ70,AJ7,480081AJ7,197654,2034-11-15,2004-11-17,SR NT RULE 144A,F,Fixed,6.13778,SEN,Senior Unsecured,CDEB,250000.0,1000.0,32261.0,JONES APPAREL GROUP INC,1.0,10,315250.0,31,Manufacturing,D,SPR,2018-04-06,N,Y,N,Y,0.0,2005-05-20,D
873168AP3,US873168AP33,AP3,873168AP3,197920,2034-11-15,2004-11-22,SR NT SER R RULE 144A,F,Fixed,6.58853,SEN,Senior Unsecured,CDEB,750000.0,1000.0,34915.0,TXU CORP,3.0,30,221122.0,22,Utilities,C,FR,2014-04-30,N,Y,N,Y,0.0,2018-03-09,C
873168AQ1,US873168AQ16,AQ1,873168AQ1,302121,2034-11-15,2005-07-15,SR NT SER R,F,Fixed,,SEN,Senior Unsecured,CDEB,749750.0,1000.0,34915.0,TXU CORP,3.0,30,221122.0,22,Utilities,Caa3,MR,2014-04-29,N,Y,N,N,0.0,2018-03-09,CCC
480081AK4,US480081AK44,AK4,480081AK4,287595,2034-11-15,2005-04-19,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,250000.0,1000.0,32261.0,JONES APPAREL GROUP INC,1.0,10,315250.0,31,Manufacturing,D,SPR,2018-04-06,N,Y,N,N,0.0,2019-03-20,D
931427AB4,US931427AB40,AB4,931427AB4,620125,2034-11-18,2014-11-06,GLOBAL GTD NT,F,Fixed,4.551,SEN,Senior Unsecured,CDEB,500000.0,1000.0,45629.0,WALGREENS BOOTS ALLIANCE INC,2.0,22,523999.0,52,Finance & Insurance,BB,SPR,2024-07-19,N,Y,N,N,303296.0,2021-05-07,BB
73317H206,US73317H2067,206,73317H206,198400,2034-12-01,2004-11-24,CUMULATIVE MONTHLY INCOME TR PFD SEC,F,Fixed,6.125,NON,Not Specified,PS,130000.0,25.0,38215.0,POPULAR CAPITAL TR II,2.0,20,52211.0,52,Finance & Insurance,B1,MR,2021-04-22,N,Y,N,N,101023.075,2009-08-20,B
55262CAJ9,US55262CAJ99,AJ9,55262CAJ9,197641,2034-12-01,2004-11-17,SR NT,F,Fixed,5.72901,SEN,Senior Unsecured,CDEB,350000.0,1000.0,2518.0,MBIA INC,2.0,23,52413.0,52,Finance & Insurance,Ba3,MR,2023-12-19,N,Y,N,N,21000.0,2015-12-31,BB
73941X643,US73941X6435,643,73941X643,285907,2034-12-15,2004-11-17,TR PFD SECS SER GSC-3 CL A,F,Fixed,6.0,NON,Not Specified,TPCS,100000.0,25.0,35396.0,PREFERREDPLUS TR CTF,2.0,22,523991.0,52,Finance & Insurance,BB,SPR,2014-10-23,N,Y,N,N,0.0,2014-06-12,BB
71909VAA2,US71909VAA26,AA2,71909VAA2,198850,2034-12-15,2004-12-10,SURPLUS NT RULE 144A,F,Fixed,7.20097,SUB,Subordinated,CDEB,175000.0,1000.0,38236.0,PHOENIX LIFE INS CO,2.0,23,52421.0,52,Finance & Insurance,BB-,FR,2020-10-20,N,Y,N,Y,126705.0,2015-03-31,BB
52519FDL2,US52519FDL22,DL2,52519FDL2,199384,2034-12-31,2004-12-21,LEHMAN NT SER A,F,Fixed,5.65,SEN,Senior Unsecured,RNT,10000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
52519FDK4,US52519FDK49,DK4,52519FDK4,199306,2034-12-31,2004-12-15,LEHMAN NT SER A,F,Fixed,5.55,SEN,Senior Unsecured,RNT,20000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
90210S204,US90210S2041,204,90210S204,102439,2034-12-31,1999-12-08,TOPRS,F,Fixed,8.7,NON,Not Specified,TPCS,150000.0,25.0,34178.0,TXU CAP II,3.0,30,221122.0,22,Utilities,BB+,FR,2004-01-15,N,Y,N,N,0.0,2004-12-31,BB
165167DH7,US165167DH73,DH7,165167DH7,1175774,2035-01-15,2024-11-21,GLOBAL SR NT,F,Fixed,5.75307,SEN,Senior Unsecured,CDEB,750000.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),Ba1,MR,2024-11-21,N,Y,N,N,750000.0,2024-12-02,BB
37951DAB8,US37951DAB82,AB8,37951DAB8,647441,2035-02-15,2016-02-18,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,82500.0,1000.0,45787.0,GLOBAL EAGLE ENTMT INC,1.0,15,517810.0,51,Information/Media,CCC,SPR,2017-09-18,Y,Y,N,N,0.0,2021-03-31,CCC
37951DAA0,US37951DAA00,AA0,37951DAA0,625699,2035-02-15,2015-02-12,SR NT CONV RULE 144A,F,Fixed,2.75,SEN,Senior Unsecured,CCOV,75000.0,1000.0,45787.0,GLOBAL EAGLE ENTMT INC,1.0,15,517810.0,51,Information/Media,CCC,SPR,2017-09-18,Y,Y,Y,Y,0.0,2021-03-31,CCC
984121CL5,US984121CL51,CL5,984121CL5,626121,2035-03-01,2015-02-26,SR NT,F,Fixed,4.84496,SEN,Senior Unsecured,CDEB,250000.0,1000.0,4589.0,XEROX CORP,1.0,10,333310.0,33,Manufacturing,BB-,SPR,2024-08-16,N,N,N,N,250000.0,2015-02-26,BB
631158AD4,US631158AD49,AD4,631158AD4,307622,2035-03-15,2005-10-05,SR SUB NT CONV (CATZ),V,Variable,3.5,SENS,Senior Secured,CCOV,322000.0,1000.0,26167.0,NASH FINCH CO,1.0,15,424410.0,42,Wholesale Trade,B,SPR,2009-05-28,Y,Y,Y,N,0.0,2013-03-15,B
477143AC5,US477143AC53,AC5,477143AC5,279352,2035-03-15,2005-03-10,DEB CONV,F,Fixed,3.75,SEN,Senior Unsecured,CCOV,250000.0,1000.0,37276.0,JETBLUE AWYS CORP,1.0,16,481111.0,48,Transportation,Caa3,MR,2010-01-26,Y,Y,Y,N,0.0,2010-08-31,CCC
631158AC6,US631158AC65,AC6,631158AC6,279645,2035-03-15,2005-03-15,SR SUB NT CONV RULE 144A (CATZ),V,Variable,3.5,SENS,Senior Secured,CCOV,322000.0,1000.0,26167.0,NASH FINCH CO,1.0,15,424410.0,42,Wholesale Trade,B2,MR,2011-12-22,Y,Y,Y,Y,0.0,2005-10-10,B
706451BG5,US706451BG56,BG5,706451BG5,375841,2035-06-15,2005-06-01,GTD BD,F,Fixed,6.72997,SEN,Senior Unsecured,FGOV,500000.0,1000.0,34614.0,PEMEX PROJ FDG MASTER TR,4.0,40,211120.0,21,Energy (Oil & Gas),B+,FR,2023-12-20,N,Y,N,N,2749000.0,2017-12-31,B
018581AQ1,US018581AQ17,AQ1,018581AQ1,1196290,2035-06-15,2025-03-05,SUB NT FIXED/FLTG RT RULE 144A,V,Variable,,SUB,Subordinated,CDEB,400000.0,1000.0,52136.0,BREAD FINL HLDGS INC,2.0,22,518210.0,51,Information/Media,Ba3,MR,2025-03-05,N,Y,N,Y,400000.0,2025-03-10,BB
70645JBE1,US70645JBE10,BE1,70645JBE1,418848,2035-06-15,2007-10-17,MTN RULE 144A,F,Fixed,6.339,SEN,Senior Unsecured,CMTN,500000.0,1000.0,34614.0,PEMEX PROJ FDG MASTER TR,4.0,40,211120.0,21,Energy (Oil & Gas),B1,MR,2023-07-21,N,N,N,Y,0.0,2009-01-22,B
78490FTL3,US78490FTL30,TL3,78490FTL3,279868,2035-06-15,2005-04-04,ED NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,79.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,79.0,2005-04-04,BB
177342AL6,US177342AL65,AL6,177342AL6,26418,2035-07-01,1995-06-08,DEB,F,Fixed,7.456,SEN,Senior Unsecured,CDEB,125000.0,1000.0,920.0,CITIZENS UTILS CO DEL,3.0,30,221122.0,22,Utilities,C,FR,2020-04-16,N,N,N,N,0.0,2021-04-30,C
502424AE4,US502424AE49,AE4,502424AE4,299051,2035-08-01,2005-07-28,CONTINGENT DEBT SECS CONV (CODES) RULE 144A,F,Fixed,3.0,NON,Not Specified,CCOV,700000.0,1000.0,12687.0,L-3 COMMUNICATIONS HLDGS INC,1.0,10,334220.0,33,Manufacturing,BB+,FR,2014-04-04,Y,Y,Y,Y,0.0,2014-06-02,BB
502413AW7,US502413AW73,AW7,502413AW7,317238,2035-08-01,2005-12-07,CONTINGENT DEBT SECS CONV (CODES),F,Fixed,,SEN,Senior Unsecured,CCOV,700000.0,1000.0,36636.0,L-3 COMMUNICATIONS CORP,1.0,11,334511.0,33,Manufacturing,Ba1,MR,2014-05-13,N,Y,Y,N,0.0,2014-06-02,BB
05518T209,US05518T2096,209,05518T209,301655,2035-08-25,2005-08-17,GTD TR PFD SECS,F,Fixed,6.0,NON,Not Specified,TPCS,530000.0,25.0,38663.0,BAC CAP TR VIII,2.0,20,,na,Other,BB+,SPR,2015-07-23,N,Y,N,N,0.0,2016-08-15,BB
208464BG1,US208464BG17,BG1,208464BG1,300541,2035-09-30,2005-08-09,DEB CONV RULE 144A,F,Fixed,,NON,Not Specified,CCOV,330000.0,1000.0,1061.0,CONSECO INC,2.0,23,524113.0,52,Finance & Insurance,B+,SPR,2011-08-04,Y,Y,Y,Y,0.0,2006-03-10,B
208464BH9,US208464BH99,BH9,208464BH9,327923,2035-09-30,2006-03-09,SR DEB CONV (CATZ),V,Variable,3.5,SEN,Senior Unsecured,CCOV,330000.0,1000.0,1061.0,CONSECO INC,2.0,23,524113.0,52,Finance & Insurance,B+,SPR,2011-08-04,Y,Y,Y,N,14.0,2015-08-26,B
